COD_PRODUTO	DESCRICAO	REFERENCIA	NOME_FORNECEDOR_REGULAR	EAN_PRODUTO_UNITARIO
5051981	JOGO EMBOLADA	1667	TOYSTER BRINQUEDOS LTDA	7896054016677
5019346	FL-PBK JOGO RAPIDO	1690	TOYSTER BRINQUEDOS LTDA	7896054016905
5019347	FL-PBK ARRUMACAO	1692	TOYSTER BRINQUEDOS LTDA	7896054016929
5019349	FL-PBK FORMA COMIGO JOGO DVD	1728	TOYSTER BRINQUEDOS LTDA	7896054017285
5019353	FL-PBK CARS 2 QUEM SABE MAIS	1749	TOYSTER BRINQUEDOS LTDA	7896054017490
5019355	FL-PBK CARS 2 JOGO ULTRAPASSAG	1756	TOYSTER BRINQUEDOS LTDA	7896054017568
5019356	FL-PBK AVG - JOGO SUPER ATAQUE	1824	TOYSTER BRINQUEDOS LTDA	7896054018244
447579	JOGO S ATAQUE H ARANHA	1855	TOYSTER BRINQUEDOS LTDA	7896054018558
5003613	JOGO JA ACHEI UN MONSTROS	1988	TOYSTER BRINQUEDOS LTDA	7896054019883
5056307	PL-JOGO GIRA TUDO AVENGERS 2	2169	TOYSTER BRINQUEDOS LTDA	7896054021695
5046531	JOGO SW REVIRA VOLTA	2282	TOYSTER BRINQUEDOS LTDA	7896054022821
5051983	JOGO FESTIVAL DE JOGOS	2298	TOYSTER BRINQUEDOS LTDA	7896054022982
5051166	JOGO KIT DE MAGICA	2303	TOYSTER BRINQUEDOS LTDA	7896054023033
5048085	JOGO DORY O MAR ESTA PRA PEIXE	2330	TOYSTER BRINQUEDOS LTDA	7896054023309
5052284	JOGO CADE?	2345	TOYSTER BRINQUEDOS LTDA	7896054023453
5052285	JOGO CIRCOTOPIA	2346	TOYSTER BRINQUEDOS LTDA	7896054023460
5052286	JOGO OLHA A ONDA	2347	TOYSTER BRINQUEDOS LTDA	7896054023477
5057568	JOGO CADE? MOANA	2356	TOYSTER BRINQUEDOS LTDA	7896054023569
5072962	JOGO ADIVINHACAO	2383	TOYSTER BRINQUEDOS LTDA	7896054023835
5063957	JOGO EMBOLADA	2384	TOYSTER BRINQUEDOS LTDA	7896054023842
5063920	JOGO CACA AO TESOURO	2427	TOYSTER BRINQUEDOS LTDA	7896054024276
5061429	JOGO CADE CARROS 3	2449	TOYSTER BRINQUEDOS LTDA	7896054024498
5065406	JOGO COMPRA MALUCA	2451	TOYSTER BRINQUEDOS LTDA	7896054024511
5065407	JOGO PAPA PETS	2452	TOYSTER BRINQUEDOS LTDA	7896054024528
5071182	JOGO SAPESCA	2542	TOYSTER BRINQUEDOS LTDA	7896054025426
5071183	JOGO CADE MEU QUEIJO	2543	TOYSTER BRINQUEDOS LTDA	7896054025433
5095053	JOGO QUEM QUER PIZZA	2556	TOYSTER BRINQUEDOS LTDA	7896054025563
5074443	JOGO ESQUILADA	2557	TOYSTER BRINQUEDOS LTDA	7896054025570
5074444	JOGO BATALHA FINAL OS VINGADORES	2558	TOYSTER BRINQUEDOS LTDA	7896054025587
5077881	JOGO HORA DO PIQUENIQUE	2574	TOYSTER BRINQUEDOS LTDA	7896054025747
5077883	JOGO MINHA HORTINHA	2575	TOYSTER BRINQUEDOS LTDA	7896054025754
5077884	JOGO QUEM ESTA AI?	2576	TOYSTER BRINQUEDOS LTDA	7896054025761
5087361	JOGO TAND MONTA JA	2600	TOYSTER BRINQUEDOS LTDA	7896054026003
5095058	JOGO CACA AO TESOURO 2	2609	TOYSTER BRINQUEDOS LTDA	7896054026096
5087362	JOGO DESCE O DOCE	2610	TOYSTER BRINQUEDOS LTDA	7896054026102
5095278	JOGO QUARTO MALUCO	2611	TOYSTER BRINQUEDOS LTDA	7896054026119
5085858	JOGO TOY STORY 4 AVENTURA DOS BRINQUEDOS	2625	TOYSTER BRINQUEDOS LTDA	7896054026256
5092531	JOGO POP STOP	2648	TOYSTER BRINQUEDOS LTDA	7896054026485
5092532	JOGO SUSHI MANIA	2649	TOYSTER BRINQUEDOS LTDA	7896054026492
5092529	JOGO OPERACAO GRUDENTA	2650	TOYSTER BRINQUEDOS LTDA	7896054026508
5092530	JOGO INVASAO GOSMICA	2651	TOYSTER BRINQUEDOS LTDA	7896054026515
5092533	JOGO CAINDO NO SONO	2652	TOYSTER BRINQUEDOS LTDA	7896054026522
5092537	JOGO MOCHILÃO PELO BRASIL	2653	TOYSTER BRINQUEDOS LTDA	7896054026539
5098095	JOGO JORNADA MAGICA FROZEN 2	2672	TOYSTER BRINQUEDOS LTDA	7896054026720
5104972	JOGO MAO NA MASSA	2716	TOYSTER BRINQUEDOS LTDA	7896054027161
5104973	JOGO EMBARQUE JA	2717	TOYSTER BRINQUEDOS LTDA	7896054027178
5104981	JOGO LETRAS AO CUBO	2718	TOYSTER BRINQUEDOS LTDA	7896054027185
5104982	JOGO TELEPATICA MENTE	2719	TOYSTER BRINQUEDOS LTDA	7896054027192
5104993	JOGO SUPER COMBATE OS VINGADORES	2741	TOYSTER BRINQUEDOS LTDA	7896054027413
5105320	JOGO DESENROLA	2756	TOYSTER BRINQUEDOS LTDA	7896054027567
5105357	JOGO IMAGINETICO	2757	TOYSTER BRINQUEDOS LTDA	7896054027574
5105318	JOGO MESTRE COOKIE	2758	TOYSTER BRINQUEDOS LTDA	7896054027581
5112718	JOGO MONTA JA	2804	TOYSTER BRINQUEDOS LTDA	7896054028045
5112719	JOGO TA AQUI	2805	TOYSTER BRINQUEDOS LTDA	7896054028052
5112721	JOGO A MAQUINA DO TEMPO	2806	TOYSTER BRINQUEDOS LTDA	7896054028069
5112722	JOGO SUPER KIT DE MAGICAS	2807	TOYSTER BRINQUEDOS LTDA	7896054028076
5112723	JOGO KIT DE MAGICA	2809	TOYSTER BRINQUEDOS LTDA	7896054028090
5113372	JOGO SHOW DA DISNEY	2810	TOYSTER BRINQUEDOS LTDA	7896054028106
5112724	JOGO QUIZ DISNEY	2811	TOYSTER BRINQUEDOS LTDA	7896054028113
5141229	JOGO VAMOS PARA DISNEY GAME OFFICE	2812	TOYSTER BRINQUEDOS LTDA	7896054028120
5112720	JOGO ADIVINHA O QUE E	2833	TOYSTER BRINQUEDOS LTDA	7896054028335
5112771	JOGO JORNADA MAGICA FROZEN	2865	TOYSTER BRINQUEDOS LTDA	7896054028656
5115117	JOGO PALAVRA CERTA	2887	TOYSTER BRINQUEDOS LTDA	7896054028878
5115118	JOGO TROCA LETRAS	2888	TOYSTER BRINQUEDOS LTDA	7896054028885
5115119	JOGO PASTELEIRO MALUCO	2889	TOYSTER BRINQUEDOS LTDA	7896054028892
5117681	JOGO BRINCANDO DE GUARDAR	2918	TOYSTER BRINQUEDOS LTDA	7896054029189
5121426	JOGO PEGA PALAVRAS GAME OF	2949	TOYSTER BRINQUEDOS LTDA	7896054029493
5121427	JOGO POR UM FIO GAME OF	2950	TOYSTER BRINQUEDOS LTDA	7896054029509
5121433	JOGO KIT COLECAO GAME OF	2976	TOYSTER BRINQUEDOS LTDA	7896054029769
5129636	JOGO ROUBO NO MUSEU GAME OFF	2981	TOYSTER BRINQUEDOS LTDA	7896054029813
5123666	JOGO TA AQUI TURMA DA MONICA	2986	TOYSTER BRINQUEDOS LTDA	7896054029868
5123676	JOGO TA AQUI PIXAR JAK	2989	TOYSTER BRINQUEDOS LTDA	7896054029899
5124284	JOGO TA AQUI OS VINGADORES JAK	2994	TOYSTER BRINQUEDOS LTDA	7896054029943
5124528	JOGO EXPERTIO	2995	TOYSTER BRINQUEDOS LTDA	7896054029950
5124529	JOGO EMARANHADA GAME OFFICE	2996	TOYSTER BRINQUEDOS LTDA	7896054029967
5127244	JOGO HORA DO PIQUENIQUE	3033	TOYSTER BRINQUEDOS LTDA	7896054030338
5127245	JOGO MINHA HORTINHA	3034	TOYSTER BRINQUEDOS LTDA	7896054030345
5127246	JOGO BRINCANDO DE GUARDAR	3035	TOYSTER BRINQUEDOS LTDA	7896054030352
5129633	JOGO EMBOLADA GAME OFF	3052	TOYSTER BRINQUEDOS LTDA	7896054030529
5129692	JOGO POP STOP GAME OFF	3054	TOYSTER BRINQUEDOS LTDA	7896054030543
5129561	JOGO OPERACAO VACAS NO ESPACO GAME OFF	3060	TOYSTER BRINQUEDOS LTDA	7896054030604
5129585	JOGO PROCURADOS GAME OFF	3070	TOYSTER BRINQUEDOS LTDA	7896054030703
5129625	JOGO ADIVINHA O QUE DY 100 ANOS GAME OFF	3073	TOYSTER BRINQUEDOS LTDA	7896054030734
5129640	JOGO NEXO GAME OFF	3115	TOYSTER BRINQUEDOS LTDA	7896054031151
5129642	JOGO ADIVINHACAO GAME OFF	3117	TOYSTER BRINQUEDOS LTDA	7896054031175
5131820	JOGO SUPER KIT JUNIOR SPIDEY	3140	TOYSTER BRINQUEDOS LTDA	7896054031403
5131765	JOGO MARVEL SUPER TRILHA SPIDEY	3141	TOYSTER BRINQUEDOS LTDA	7896054031410
5131727	JOGO TERRA A VISTA	3142	TOYSTER BRINQUEDOS LTDA	7896054031427
5131714	JOGO DE ACAO MEMOLAND	3143	TOYSTER BRINQUEDOS LTDA	7896054031434
5131736	JOGO INVESTIGATO	3145	TOYSTER BRINQUEDOS LTDA	7896054031458
5131753	JOGO DY SUPER PARES	3146	TOYSTER BRINQUEDOS LTDA	7896054031465
5131722	JOGO BINGO PIXAR	3155	TOYSTER BRINQUEDOS LTDA	7896054031557
5135898	JOGO COCO LOCO GAME OFFICE	3188	TOYSTER BRINQUEDOS LTDA	7896054031885
5135994	JOGO INVENTANDO A RODA GAME OFFICE	3192	TOYSTER BRINQUEDOS LTDA	7896054031922
5135996	JOGO SMASH BURGER GAME OFFICE	3194	TOYSTER BRINQUEDOS LTDA	7896054031946
5135993	JOGO INCOGNITO GAME OFFICE	3200	TOYSTER BRINQUEDOS LTDA	7896054032004
5135904	JOGO KROK GAME OFFICE	3201	TOYSTER BRINQUEDOS LTDA	7896054032011
5135975	JOGO TURMA DA MONICA SUPERTRILHA	3212	TOYSTER BRINQUEDOS LTDA	7896054032127
5135895	JOGO PRINCESAS SUPERTRILHA	3213	TOYSTER BRINQUEDOS LTDA	7896054032134
5139968	JOGO INBOX GAME OFFICE	3251	TOYSTER BRINQUEDOS LTDA	7896054032516
5139973	JOGO GALACTIA GAME OFFICE	3252	TOYSTER BRINQUEDOS LTDA	7896054032523
5139957	JOGO YAKISORTE GAME OFFICE	3253	TOYSTER BRINQUEDOS LTDA	7896054032530
5139976	JOGO MISTUREBA GAME OFFICE	3254	TOYSTER BRINQUEDOS LTDA	7896054032547
5139819	JOGO SUPER TRILHA DIVERTIDAMENTE 2	3258	TOYSTER BRINQUEDOS LTDA	7896054032585
5141228	JOGO QUIZ DA DISNEY POCKET GAME OFFICE	3260	TOYSTER BRINQUEDOS LTDA	7896054032608
5114475	JOGO CLASSICOS HARRY POTTER	30724	COPAG DA AMAZONIA SA	7896192307231
5114484	JOGO PERGUNTADOS	30841	COPAG DA AMAZONIA SA	7896192308405
5111045	JOGO SEQUENCE	31553	COPAG DA AMAZONIA SA	7896192308542
5107575	JOGO DIG IN ENCONTRE SE FOR CAPAZ	31092	COPAG DA AMAZONIA SA	7896192310910
5123454	JOGO CORRIDA MAGICA MARVEL	31427	COPAG DA AMAZONIA SA	7896192314260
5131629	JOGO MENTALISTA	32845	COPAG DA AMAZONIA SA	7896192328441
5131602	JOGO CADE O CADU	32847	COPAG DA AMAZONIA SA	7896192328465
5131651	JOGO SPIDEY BATALHA SOBRE TEIAS	33160	COPAG DA AMAZONIA SA	7896192331595
5131586	JOGO ENQUADRADOS	33835	COPAG DA AMAZONIA SA	7896192338341
5135978	JOGO PERGUNTADOS ESPECIALISTAS	34263	COPAG DA AMAZONIA SA	7896192342621
5138698	JOGO SEQUENCE KIDS	34737	COPAG DA AMAZONIA SA	7896192347367
5138714	JOGO URBS	34852	COPAG DA AMAZONIA SA	7896192348517
5138975	JOGO REVANCHE	34970	COPAG DA AMAZONIA SA	7896192349699
5141296	JOGO MARVEL COMIC HUNTERS	35199	COPAG DA AMAZONIA SA	7896192351982
5130500	JOGO STOP MD	162	NIG INDUSTRIA DE BRINQUEDOS LT	7896200701624
5136286	JOGO BINGO CARTELAS PATRULHA CANINA	211	NIG INDUSTRIA DE BRINQUEDOS LT	7896200702119
5136265	JOGO CLASSICOS 4X1 PATRULHA CANINA	212	NIG INDUSTRIA DE BRINQUEDOS LT	7896200702126
5136231	JOGO ACHE GIGANTE PATRULHA CANINA	213	NIG INDUSTRIA DE BRINQUEDOS LT	7896200702133
5131256	JOGO MINHA FAZENDA	230	NIG INDUSTRIA DE BRINQUEDOS LT	7896200702300
5131267	JOGO ZOOLOGICO	234	NIG INDUSTRIA DE BRINQUEDOS LT	7896200702348
5136285	JOGO FATO OU FAKE HARRY POTTER	592	NIG INDUSTRIA DE BRINQUEDOS LT	7896200705929
5136313	JOGO STOP HARRY POTTER	593	NIG INDUSTRIA DE BRINQUEDOS LT	7896200705936
5130438	JOGO BINGO CARTELAS	1000	NIG INDUSTRIA DE BRINQUEDOS LT	7896200710008
3970060	BINGAO NIG 100 CARTELAS	1050	NIG INDUSTRIA DE BRINQUEDOS LT	7896200710503
3970116	JOGO NOTA 10	1100	NIG INDUSTRIA DE BRINQUEDOS LT	7896200711005
3970094	JOGO BATALHA NAVAL	1121	NIG INDUSTRIA DE BRINQUEDOS LT	7896200711210
3970019	BANCO COM NET	1122	NIG INDUSTRIA DE BRINQUEDOS LT	7896200711227
3970027	JOGO MIMICANDO	1130	NIG INDUSTRIA DE BRINQUEDOS LT	7896200711302
5130458	JOGO FORCA MD	1140	NIG INDUSTRIA DE BRINQUEDOS LT	7896200711401
3970108	JOGO ILUSTRACAO	1146	NIG INDUSTRIA DE BRINQUEDOS LT	7896200711463
3970183	JOGO IMPROVISO TOTAL	1148	NIG INDUSTRIA DE BRINQUEDOS LT	7896200711487
3970124	PASSE DE MAGICA	1300	NIG INDUSTRIA DE BRINQUEDOS LT	7896200713009
3970140	JOGO LABORATORIO QUIMICO	1631	NIG INDUSTRIA DE BRINQUEDOS LT	7896200716314
5124957	JOGO LABORATORIO MANUAL DO MUNDO	1640	NIG INDUSTRIA DE BRINQUEDOS LT	7896200716406
5136287	JOGO INVENTA OU RESPONDE MANUAL DO MUNDO	1641	NIG INDUSTRIA DE BRINQUEDOS LT	7896200716413
3970086	PROIBIDO ESTACIONAR	5085	NIG INDUSTRIA DE BRINQUEDOS LT	7896200750851
4350022	BRINDE BUBB STICK	91371090	PLASTOY INDL DE PLASTICOS LTDA	7896400502632
